1A1C191F84EB7AEDDED770826AA5659E,2021-07-16 13:51:28,TRUCK3,1,41.135258,14.774641333
30340BDB8841AD7418300403,2021-07-16 13:51:28,TRUCK3,4879,41.135258,14.774641333
303ACA4782D826599C8301C2,2021-07-16 14:00:28,TRUCK3,2362,41.134547833,14.7737595
303ACA478109EA1C187816AB,2021-07-16 14:00:29,TRUCK3,447,41.134554,14.773757833
303ACA4782F60DD99C82E19F,2021-07-16 14:00:29,TRUCK3,170,41.134554,14.773757833
303ACA47835406599C82ECD5,2021-07-16 14:00:29,TRUCK3,1972,41.134554,14.773757833
303ACA4782DD639AC688EDB4,2021-07-16 14:07:42,TRUCK3,2248,41.1349385,14.773431
303ACA47821788199C835668,2021-07-16 14:07:43,TRUCK3,2598,41.134945667,14.773424667
303ACA4782661B599C82E79D,2021-07-16 14:08:55,TRUCK3,1401,41.134775833,14.7735705
303ACA478214D69C1D820675,2021-07-16 14:08:56,TRUCK3,1806,41.134802667,14.773561
303ACA47804232999C831A4B,2021-07-16 14:10:44,TRUCK3,1327,41.135118167,14.773773
303ACA478296D2D99C82CF04,2021-07-16 14:10:44,TRUCK3,2088,41.135118167,14.773773
30396061C3C345C23D435114,2021-07-16 14:13:15,TRUCK3,992,41.135379,14.774065833
30395DFA82E714C0000A6E6C,2021-07-16 14:13:19,TRUCK3,1523,41.135406833,14.774008333
303ACA4780CB375AC688C6DE,2021-07-16 14:18:21,TRUCK3,2372,41.135170167,14.774303
3035EB963000EB793FF270F1,2021-07-16 14:38:39,TRUCK3,984,41.136615667,14.7754555
303ACA47831AAFDC24BB8C17,2021-07-16 14:41:55,TRUCK3,281,41.136815833,14.775757167
303ACA47801EE31C0CDBD6CF,2021-07-16 14:44:55,TRUCK3,4481,41.137167833,14.776076667
303ACA47823C8E199C82F0A5,2021-07-16 14:45:00,TRUCK3,884,41.137154167,14.7760965
303ACA4782F459D99C83517D,2021-07-16 14:48:21,TRUCK3,502,41.137990333,14.775405833
303ACA47831EEC599C82DB6D,2021-07-16 14:54:04,TRUCK3,3953,41.138961333,14.773039333
303ACA478331CE9C254237FA,2021-07-16 14:54:04,TRUCK3,3942,41.138961333,14.773039333
1191366,2021-07-16 14:58:54,TRUCK3,2,41.138820667,14.772119167
303ACA4782E7A09AC688F1E4,2021-07-16 15:02:55,TRUCK3,1889,41.139090167,14.7721085
303ACA47826D08599C82CC82,2021-07-16 15:09:02,TRUCK3,625,41.139245,14.771868
303ACA47808960599C82D46A,2021-07-16 15:25:00,TRUCK3,906,41.139945167,14.773017833
303ACA4780FD51199C831EF8,2021-07-16 15:25:00,TRUCK3,3641,41.139945167,14.773017833
303ACA47814442999C830FD6,2021-07-16 15:25:00,TRUCK3,1017,41.139945167,14.773017833
303ACA47828E97199C82D018,2021-07-16 15:25:00,TRUCK3,1961,41.139945167,14.773017833
303ACA4782D7D5199C82DC04,2021-07-16 15:25:00,TRUCK3,1739,41.139945167,14.773017833
303ACA47833971DC25A7D0C2,2021-07-16 15:25:00,TRUCK3,3176,41.139945167,14.773017833
303ACA4782C190D9BA50A810,2021-07-16 15:25:01,TRUCK3,1687,41.1399445,14.773019333
303ACA478298975AC688DBFB,2021-07-16 15:25:02,TRUCK3,170,41.139943833,14.773018
303ACA4782AB72199C82D054,2021-07-16 15:25:02,TRUCK3,188,41.139943833,14.773018
303ACA4782B3AF999C82E49A,2021-07-16 15:25:02,TRUCK3,1436,41.139943833,14.773018
303ACA47833363DC28604860,2021-07-16 15:25:02,TRUCK3,125,41.139943833,14.773018
303ACA4780895D999C82F4C0,2021-07-16 15:25:07,TRUCK3,2194,41.139961333,14.77302
303ACA478293EC999C82D681,2021-07-16 15:26:24,TRUCK3,93,41.139971833,14.773043333
3035EBDF782DC507FE00E74603000000,2021-07-16 15:32:52,TRUCK3,46,41.139688167,14.773094833
303ACA4781E150999C82D327,2021-07-16 15:42:20,TRUCK3,41,41.140577833,14.7959485
30340BDF1434BAB7AC911003,2021-07-16 15:42:26,TRUCK3,43,41.140586833,14.7959465
30395DFA832E24C0002454E5,2021-07-16 15:42:39,TRUCK3,1,41.140600833,14.795945667
30340BEA9C3877FA841AF803,2021-07-16 15:42:40,TRUCK3,3,41.140600833,14.795946167
30395DFA8303E0408236BB6B,2021-07-16 15:43:10,TRUCK3,1,41.140621167,14.7959595
303ACA4782C1A3DC21A5BE17,2021-07-16 15:43:10,TRUCK3,7,41.140621167,14.7959595
30340BDB9402FC89A4494C01,2021-07-16 15:47:18,TRUCK3,1,41.1406595,14.795982667
303ACA4780EFD49AC688E668,2021-07-16 15:47:42,TRUCK3,2,41.140655667,14.795985667
3035EB7ABC60C3393FF0E4F9,2021-07-16 16:02:41,TRUCK3,2184,41.1386575,14.772466667
3035EB5C645106400400302E03000000,2021-07-16 16:02:44,TRUCK3,4,41.138659833,14.772461167
0083B7027E000000000031A97B35FAF3,2021-07-16 16:03:39,TRUCK3,9724,41.138822833,14.772375333
303ACA47831BC19C23FC93CE,2021-07-16 16:03:39,TRUCK3,10531,41.138822833,14.772375333
303ACA47831A7D5AC688CB34,2021-07-16 16:03:41,TRUCK3,5189,41.138806167,14.772384
3035EB7ABC51DFFA0395458C,2021-07-16 16:03:42,TRUCK3,5509,41.138797667,14.772389667
3035EB7ABC5F45B9FC02BC5F,2021-07-16 16:03:42,TRUCK3,6525,41.138797667,14.772389667
3035EB7ABC605879FC81F214,2021-07-16 16:03:42,TRUCK3,5004,41.138797667,14.772389667
303ACA47806EC8599C82CF35,2021-07-16 16:03:42,TRUCK3,4395,41.138797667,14.772389667
86403334D18456693E07A700B942FB72,2021-07-16 16:03:42,TRUCK3,5643,41.138797667,14.772389667
303ACA4780755F199C82D46F,2021-07-16 16:03:43,TRUCK3,2829,41.138785667,14.7723965
303ACA47808587999C82DBCC,2021-07-16 16:03:43,TRUCK3,1436,41.138785667,14.7723965
30395DFA830BB5817EA7A30A,2021-07-16 16:06:42,TRUCK3,8222,41.138587833,14.772138667
303ACA4780F2BB9AC6896D67,2021-07-16 16:11:26,TRUCK3,8497,41.136978833,14.7732485
303ACA4780C4549AC688C589,2021-07-16 16:12:02,TRUCK3,8528,41.136964667,14.773339167
303ACA4002053ADAC688C1F4,2021-07-16 16:12:25,TRUCK3,7388,41.136866833,14.773352
303ACA4780E6CE999C82D40B,2021-07-16 16:12:25,TRUCK3,22,41.136866833,14.773352
303ACA4780EFD51AC688D2C2,2021-07-16 16:12:25,TRUCK3,8220,41.136866833,14.773352
303ACA4780FCAE599C82D49C,2021-07-16 16:12:25,TRUCK3,5567,41.136866833,14.773352
303ACA400197B1DAC688C8BE,2021-07-16 16:12:26,TRUCK3,8440,41.136878667,14.773323333
303ACA400250F71AC688C0B4,2021-07-16 16:12:26,TRUCK3,7775,41.136878667,14.773323333
303ACA4782F2C9199C82FFAA,2021-07-16 16:23:10,TRUCK3,71,41.136254833,14.771140333
3039606243743FC19472C43E,2021-07-16 16:37:03,TRUCK3,2272,41.136027667,14.771496667
3039606243796940001B8914,2021-07-16 16:37:48,TRUCK3,1146,41.135980167,14.771414333
30340BE63056B2ADB0DDCC03,2021-07-16 16:40:47,TRUCK3,5910,41.135402667,14.771110167
3035EBC08047308008004AEA03000000,2021-07-16 16:40:48,TRUCK3,7705,41.135405167,14.771109333
3035EBC08061188004000A3203000000,2021-07-16 16:40:48,TRUCK3,4066,41.135405167,14.771109333
30395DFA832426800011ED34,2021-07-16 16:40:49,TRUCK3,7,41.135411667,14.771110167
3035EBC08046CABE0BB878E903000000,2021-07-16 16:51:16,TRUCK3,759,41.137005667,14.769569
3035EBC080472C00080033A203000000,2021-07-16 16:51:17,TRUCK3,975,41.137011,14.769567
3035EBC01008D9500008C74300000000,2021-07-16 16:51:19,TRUCK3,2147,41.137020167,14.769563667
3035EBC080589A400C00242C03000000,2021-07-16 16:51:19,TRUCK3,5923,41.137020167,14.769563667
3035EBC08058ADC00C000D3903000000,2021-07-16 16:51:19,TRUCK3,3229,41.137020167,14.769563667
3035EBC0806127400C000E6D03000000,2021-07-16 16:51:19,TRUCK3,1165,41.137020167,14.769563667
303ACA4780EB489C13676BD2,2021-07-16 16:55:34,TRUCK3,4000,41.135725833,14.772612
E28011700000020B7C301CA7,2021-07-16 16:59:43,TRUCK3,605,41.135709667,14.771552167
30340BB6403D056DCCBFFC01,2021-07-16 16:59:44,TRUCK3,1685,41.135710833,14.771551333
303ACA47830435D99C8319AE,2021-07-16 16:59:44,TRUCK3,1730,41.135710833,14.771551333
303ACA4782E0639C23AF1BD0,2021-07-16 16:59:45,TRUCK3,1804,41.135716833,14.771550167
303ACA47834464D99C83813D,2021-07-16 16:59:46,TRUCK3,2194,41.135722333,14.771557167
3035EBC080092B00120017EF03000000,2021-07-16 16:59:47,TRUCK3,42,41.135725,14.771563
30395DFA830C3040001576C3,2021-07-16 17:06:11,TRUCK3,465,41.1354525,14.771045333
303ACA4003CA1B999C837B11,2021-07-16 17:07:57,TRUCK3,2200,41.1354525,14.770935167
303ACA4782C3401C2147F7F0,2021-07-16 17:07:59,TRUCK3,2067,41.135454,14.7709505
11099475,2021-07-16 17:10:13,TRUCK3,1,41.1353175,14.771114833
303ACA478089FBD99C82E482,2021-07-16 17:25:04,TRUCK3,213,41.140744,14.795924833
303ACA4783174E199C82DE8C,2021-07-16 17:25:04,TRUCK3,226,41.140744,14.795924833
3034F722D43A13C2565C2634,2021-07-16 17:25:42,TRUCK3,72,41.140703167,14.7959245
3035EBA1BC3594C002020C9C03000000,2021-07-16 17:25:45,TRUCK3,28,41.140708167,14.795918167
303ACA4782C1B8599C82CD22,2021-07-16 17:25:48,TRUCK3,4,41.140700667,14.795905667
3034F722D439D8C258950499,2021-07-16 17:26:05,TRUCK3,4,41.140723667,14.795890167
30340BD1D85140ADE95B3003,2021-07-16 17:26:13,TRUCK3,20,41.140722333,14.795884333
3034F722D43F5A825BA511A5,2021-07-16 17:26:29,TRUCK3,15,41.1406915,14.795857667
303ACA4781D31B1C1F9EB6B9,2021-07-16 17:26:34,TRUCK3,4,41.140702833,14.7958695
7535C05A74F030B0EB000111,2021-07-16 17:26:35,TRUCK3,27,41.1407065,14.7958735
085038EED51CB5800003AD1034A08503,2021-07-16 17:26:36,TRUCK3,15,41.140705833,14.795874167
3035EBC08046E1400800622C03000000,2021-07-16 17:26:36,TRUCK3,44,41.140705833,14.795874167
303ACA47828DCA9C1EDCC6BA,2021-07-16 17:26:57,TRUCK3,44,41.140698667,14.795881333
30340BDF044328C7DD4B2C03,2021-07-16 17:26:58,TRUCK3,24,41.140695333,14.7958805
303ACA47832A67D99C82D838,2021-07-16 17:27:00,TRUCK3,29,41.1406915,14.795881167
30340BD1DC4DFEB7FC2D2401,2021-07-16 17:27:12,TRUCK3,32,41.140695333,14.795887833
3038CF19402AF8000001BA33,2021-07-16 17:27:12,TRUCK3,1,41.140695333,14.795887833
30396062436E9440000D3F89,2021-07-16 17:27:12,TRUCK3,14,41.140695333,14.795887833
3039606283BD7F8242CB6CC7,2021-07-16 17:27:12,TRUCK3,20,41.140695333,14.795887833
303ACA4781D177599C833048,2021-07-16 17:27:12,TRUCK3,5,41.140695333,14.795887833
303ACA47825D87DC1F3BE4DA,2021-07-16 17:27:12,TRUCK3,2,41.140695333,14.795887833
30355CBD745BB00000001C59,2021-07-16 17:27:13,TRUCK3,5,41.1406955,14.7958885
303ACA4780F25BD99C832F4B,2021-07-16 17:27:13,TRUCK3,33,41.1406955,14.7958885
30395DFA8303D0017BEA5CF1,2021-07-16 17:27:19,TRUCK3,1,41.1407095,14.795894667
303602D2382BF440000001BB,2021-07-16 17:49:23,TRUCK3,50,41.135405333,14.772966667
303ACA47829B989C23CCFB26,2021-07-16 17:51:07,TRUCK3,5591,41.136189667,14.772391333
303602CCD85FA9000CD0A573,2021-07-16 17:51:08,TRUCK3,20399,41.136182333,14.7723915
3035EB7F18008EC008003F3403000000,2021-07-16 17:55:20,TRUCK3,7959,41.1373125,14.772162833
30361437CC47FC0002A9FDCB,2021-07-16 17:59:40,TRUCK3,436,41.1376945,14.772177833
00041342639900032C538462,2021-07-16 18:01:49,TRUCK3,4911,41.137544167,14.7719945
3035EBBD1C3D695748E03156,2021-07-16 18:13:18,TRUCK3,749,41.140024,14.7708795
303ACA4780CBC65C0EF551AE,2021-07-16 18:15:04,TRUCK3,5089,41.140083333,14.769882167
303ACA4782EE139C2295EFEE,2021-07-16 18:28:59,TRUCK3,6699,41.140272833,14.770679833
303ACA478315D5999C82D7EF,2021-07-16 18:29:00,TRUCK3,1966,41.140270667,14.770670333
303ACA478354339F7061C7B2,2021-07-16 18:29:00,TRUCK3,1405,41.140270667,14.770670333
303ACA4783258C599C82D5FB,2021-07-16 18:29:01,TRUCK3,2295,41.140270667,14.770683833
303ACA47833351D99C82D2BA,2021-07-16 18:29:01,TRUCK3,2398,41.140270667,14.770683833
3034F722D43C0C425748C8C7,2021-07-16 18:29:02,TRUCK3,5847,41.140276833,14.770688167
3039606283BC80404F974A29,2021-07-16 18:30:46,TRUCK3,10634,41.140279,14.770527167
303ACA40018139199C82D72D,2021-07-16 18:30:46,TRUCK3,46,41.140279,14.770527167
30340BE62C54BC1D278CD003,2021-07-16 18:34:01,TRUCK3,1706,41.138641,14.771373333
3034F722D441E9025B636514,2021-07-16 18:34:20,TRUCK3,2727,41.1387595,14.7715475
303ACA4780B368999C836F17,2021-07-16 18:42:12,TRUCK3,1764,41.1362,14.771751667
303ACA4782A0DA5C1F713660,2021-07-16 18:42:12,TRUCK3,2564,41.1362,14.771751667
303ACA4782DF0B9C22CEBF7D,2021-07-16 18:51:30,TRUCK3,3521,41.136005333,14.772564667
303ACA478321F7599C8340DB,2021-07-16 18:51:30,TRUCK3,3828,41.136005333,14.772564667
303ACA47830710DAC688E343,2021-07-16 18:51:31,TRUCK3,1605,41.136022,14.772550333
0000001000000132089918EE,2021-07-16 18:51:37,TRUCK3,100,41.1360285,14.772522
303ACA4782E5B5599C82DA1B,2021-07-16 18:51:47,TRUCK3,1,41.136026167,14.772644667
303ACA478068361C1020B20C,2021-07-16 19:14:49,TRUCK3,72,41.140752167,14.795918
303ACA4782E5E29AC688D0D8,2021-07-16 19:16:11,TRUCK3,29,41.140721,14.795878833
30340BDF080D655904B71C03,2021-07-16 19:16:12,TRUCK3,3,41.140719167,14.795880667
30395DFA8310C400B63586A3,2021-07-16 19:17:13,TRUCK3,10,41.140709,14.795884333
3035EBA1BC5C0E800600258303000000,2021-07-16 19:18:05,TRUCK3,20,41.140702667,14.7959105
E280117000000209B7DD9870,2021-07-17 06:05:00,TRUCK3,5680,41.127197333,14.775172333
E28011700000020C3B970394,2021-07-17 06:05:00,TRUCK3,9660,41.127197333,14.775172333
25705569A686658232C31E33E3686082,2021-07-17 06:15:52,TRUCK3,1,41.117242167,14.776571667
303ACA4780B1BB9C0E4095FD,2021-07-17 06:53:23,TRUCK3,97,41.141234833,14.796294167
3035D0AFA41B7794F4B75178,2021-07-17 06:53:45,TRUCK3,171,41.141188167,14.796271667
30340BC0D01642C00090099B,2021-07-17 06:53:49,TRUCK3,31,41.141162833,14.796267833
3035D0AFA42148D4F4B90007,2021-07-17 06:54:18,TRUCK3,8,41.141148,14.7962295
085099FACEF718C008ABC9B37F800483,2021-07-17 06:55:06,TRUCK3,1,41.141121167,14.796224167
30CF007EB6B04B000C8DDCDA,2021-07-17 08:16:39,TRUCK3,6462,41.1361855,14.771795167
534D5004E70001013730303035373033303030303031343135313430,2021-07-17 09:57:14,TRUCK3,1,41.134285667,14.785513167
534D5004E70001013730333230373030303030303032363936383630,2021-07-17 10:22:15,TRUCK3,2,41.118582,14.802484667
1256135,2021-07-17 14:58:53,TRUCK3,1,41.138833833,14.772153167
303ACA478287B8DC21810DA7,2021-07-17 15:35:49,TRUCK3,748,41.136629,14.7711965
303ACA4782E1AFDAC6890CCD,2021-07-17 16:18:39,TRUCK3,6,41.134797833,14.773057833
303ACA47835BDB1AC688EC25,2021-07-17 18:35:50,TRUCK3,171,41.136782699,14.771181144
303ACA4782707A199C82E1A8,2021-07-17 18:35:51,TRUCK3,2109,41.136705747,14.771208084
303ACA4783445FD99C82FE0E,2021-07-17 18:35:51,TRUCK3,826,41.136705747,14.771208084
303ACA47831117D99C82FAB6,2021-07-17 18:35:52,TRUCK3,751,41.136677401,14.771206567
3035E875702870C000000FAD,2021-07-17 18:35:53,TRUCK3,434,41.136622667,14.771190167
303ACA4782A1E2D99C82F007,2021-07-17 18:45:15,TRUCK3,712,41.1359035,14.770981833
57434F4D5030343030303030373731,2021-07-17 18:49:39,TRUCK3,149,41.135545333,14.771018
3035EBC0804726C00400199A03000000,2021-07-17 18:49:40,TRUCK3,90,41.135542333,14.7710155
E28011700000020C3E06A0B4,2021-07-19 08:46:57,TRUCK3,1563,41.120167333,14.803578667
30343126A41E0C40041E17FB,2021-07-19 10:36:08,TRUCK3,2005,41.134688167,14.785793333
4018138,2021-07-19 15:02:34,TRUCK3,1,41.139518333,14.773333667
5512872,2021-07-19 15:03:56,TRUCK3,1,41.138312667,14.772028
E2003009250A022722502BD1,2021-07-19 15:10:51,TRUCK3,1,41.136847167,14.7727295
57434F4D5030343030303130313730,2021-07-19 15:45:33,TRUCK3,4530,41.136041667,14.770417
1569203,2021-07-19 16:03:49,TRUCK3,1,41.137979333,14.771773
80520475395078DBAD3908DC,2021-07-19 16:06:14,TRUCK3,1,41.1383715,14.771861333
25705569A686677332C39D75E3186082,2021-07-19 16:21:53,TRUCK3,1,41.140438667,14.769662
303ACA4001F817999C83000A,2021-07-19 18:34:04,TRUCK3,3369,41.134833667,14.772991333
303ACA4780B95C999C82DA12,2021-07-19 18:34:05,TRUCK3,1487,41.1348345,14.772989667
30396062C392C6C00012B1BF,2021-07-19 18:35:01,TRUCK3,4079,41.134855167,14.773015333
303ACA478032469C0E6220D1,2021-07-20 03:48:47,TRUCK3,216,41.122148667,14.793822833
303ACA4782CD8B1C21D67CEF,2021-07-20 03:48:47,TRUCK3,286,41.122148667,14.793822833
303ACA4782DFB49C213E27D8,2021-07-20 03:48:47,TRUCK3,1536,41.122148667,14.793822833
315A4C41424C414447364D3535366121,2021-07-20 06:31:53,TRUCK3,13852,41.144037,14.776229333
305A4C41424C41444A334D3535366363,2021-07-20 06:31:54,TRUCK3,16706,41.144038167,14.776233833
305A4C41424C41444A374D3535367015,2021-07-20 06:31:54,TRUCK3,4421,41.144038167,14.776233833
E2801170000002130CE9DBEE,2021-07-20 06:31:54,TRUCK3,3409,41.144038167,14.776233833
E2801170000002130D4418F6,2021-07-20 06:31:54,TRUCK3,8358,41.144038167,14.776233833
